200,100,1000,0.5,0.5,Evolution,3600866,0.00141755002195320840,0.00101716316887134110
200,110,1000,0.5,0.5,Evolution,3987073,0.00182049427666525340,0.00096815697914490880
200,120,1000,0.5,0.5,Evolution,4532598,0.00144243043145264220,0.00105989767936414020
200,130,1000,0.5,0.5,Evolution,4946631,0.00101014128686683400,0.00055827785596667160
200,140,1000,0.5,0.5,Evolution,5375043,0.00087411526180966140,0.00071808983094979580
200,150,1000,0.5,0.5,Evolution,5725119,0.00062249780294893070,0.00031124890147446536
200,160,1000,0.5,0.5,Evolution,6080498,0.00182565621489122670,0.00122524387770363200
200,170,1000,0.5,0.5,Evolution,6441248,0.00178791977886255370,0.00125183930226640960
200,180,1000,0.5,0.5,Evolution,6863607,0.00176550641835145830,0.00099310141908254610
200,190,1000,0.5,0.5,Evolution,7283248,0.00215013901760889700,0.00161811355154888080
200,200,1000,0.5,0.5,Evolution,7568205,0.00136011586172155400,0.00116895388158006520
200,210,1000,0.5,0.5,Evolution,7865938,0.00090453397655749450,0.00045226698827874725
200,220,1000,0.5,0.5,Evolution,8091067,0.00165940413457640860,0.00120683192360791150
200,230,1000,0.5,0.5,Evolution,8495103,0.00041790604488802576,0.00028745638601120570
200,240,1000,0.5,0.5,Evolution,9077890,0.00054078294819035560,0.00035308198713074655
200,250,1000,0.5,0.5,Evolution,8882985,0.00184985544176018040,0.00124376225801818240
